term,valence,arousal,dominance
confuse,0.1,0.58,0.26
confused,0.22,0.64,0.18
confusedly,0.3,0.84,0.08
confuser,0.22,0.84,0.26
confusing,0.22,0.68,0.22
confusion,0.26,0.66,0.26
conga,0.46,0.52,0.44
congeal,0.2,0.16,0.5
congealable,0.5,0.16,0.56
congealer,0.32,0.64,0.54
congealment,0.32,0.06,0.24
congenial,0.82,0.4,0.62
congeniality,1.0,0.16,0.68
congenially,0.92,0.3,0.58
congenital,0.44,0.42,0.42
congenitally,0.48,0.02,0.5
congest,0.16,0.84,0.26
congestible,0.16,0.64,0.38
congestion,0.26,0.64,0.48
congestive,0.16,0.26,0.24
conglomerate,0.5,0.5,0.84
conglomeration,0.54,0.72,0.66
congrats,0.92,0.72,0.78
congratulate,0.92,0.72,0.78
congratulation,0.94,0.78,0.7
congratulations,0.96,0.76,0.72
congratulator,1.0,0.84,0.68
congratulatory,0.96,0.62,0.68
congregant,0.66,0.22,0.46
congregate,0.64,0.52,0.72
congregation,0.56,0.48,0.7
congregational,0.66,0.78,0.7
congregationalism,0.5,0.78,0.66
congregationally,0.84,0.78,0.6
congregative,0.78,0.84,0.62
congregator,0.5,0.62,0.7
congress,0.44,0.44,0.84
congressional,0.54,0.48,0.84
congressional-district,0.4,0.64,0.7
congressionalist,0.5,0.78,0.84
congressionally,0.5,0.78,0.84
congressman,0.44,0.46,0.88
congresswoman,0.54,0.84,0.98
congruence,0.64,0.46,0.56
congruency,0.78,0.16,0.68
congruent,0.84,0.2,0.82
congruently,0.54,0.16,0.54
congruity,0.86,0.16,0.78
congruous,0.78,0.2,0.68
congruously,0.84,0.46,0.74
congruousness,0.78,0.16,0.66
conic,0.5,0.36,0.38
conical,0.48,0.42,0.46
conically,0.5,0.5,0.5
conifer,0.6,0.28,0.52
coniferous,0.5,0.18,0.56
conjecturable,0.5,0.2,0.66
conjectural,0.5,0.2,0.54
conjecturally,0.54,0.66,0.38
conjecture,0.4,0.4,0.54
conjecturer,0.5,0.84,0.72
conjoin,0.84,0.64,0.74
conjoiner,0.5,0.5,0.58
conjointly,0.5,0.78,0.82
conjugal,0.7,0.5,0.68
conjugality,0.96,0.24,0.74
conjugally,0.72,0.16,0.66
conjugant,0.5,0.44,0.5
conjugate,0.58,0.42,0.46
conjugated,0.52,0.34,0.64
conjugation,0.48,0.42,0.58
conjugational,0.5,0.16,0.5
conjugative,0.54,0.74,0.58
conjunct,0.5,0.66,0.72
conjunction,0.52,0.46,0.5
conjunctional,0.52,0.66,0.56
conjunctive,0.48,0.44,0.64
conjunctively,0.5,0.16,0.68
conjunctivitis,0.16,0.32,0.18
conjunctly,0.76,0.5,0.66
conjuncture,0.5,0.84,0.72
conjure,0.38,0.68,0.64
conjure-up,0.38,0.6,0.56
conjurer,0.8,0.84,0.76
conjuring,0.22,0.64,0.7
conjuror,0.84,0.84,0.84
conk,0.34,0.46,0.4
conman,0.04,0.84,0.88
connect,0.72,0.3,0.54
connectable,0.8,0.72,0.66
connected,0.82,0.54,0.6
connectedly,0.78,0.5,0.6
connectedness,0.84,0.52,0.6
connectible,0.84,0.5,0.6
connecticut,0.5,0.5,0.5
connecting-flight,0.56,0.64,0.66
connection,0.72,0.56,0.64
connectional,0.78,0.32,0.58
connective,0.72,0.48,0.76
connectively,0.52,0.52,0.72
connectivity,0.84,0.52,0.76
connector,0.8,0.8,0.76
conned,0.04,0.84,0.12
conning,0.0,0.8,0.62
connive,0.16,0.84,0.64
conniving,0.14,0.84,0.8
connoisseur,0.76,0.46,0.76
connotation,0.5,0.16,0.64
connotative,0.5,0.5,0.64
connotatively,0.5,0.2,0.52
conquer,0.7,0.88,0.98
conquerable,0.74,0.4,0.56
conquerer,0.56,1.0,1.0
conquering,0.76,0.88,0.92
conqueror,0.6,0.8,0.92
conquest,0.7,0.7,0.84
conquistador,0.38,0.84,0.98
conscience,0.66,0.38,0.72
conscienceless,0.0,0.8,0.84
conscientious,0.68,0.4,0.68
conscientiously,0.96,0.38,0.78
conscientiousness,1.0,0.24,0.84
conscionable,0.84,0.16,0.78
conscious,0.74,0.32,0.7
consciously,0.54,0.8,0.76
consciousness,0.84,0.48,0.76
conscribe,0.16,0.84,0.68
conscript,0.16,0.8,0.44
conscription,0.4,0.78,0.64
consecrate,0.84,0.22,0.74
consecrated,0.66,0.5,0.8
consecration,0.76,0.42,0.8
consecrator,0.9,0.16,0.8
consecratory,0.84,0.16,0.74
consecutive,0.66,0.42,0.64
consecutively,0.54,0.54,0.52
consecutiveness,0.84,0.5,0.72
consensual,0.66,0.4,0.64
consensually,0.94,0.24,0.68
consensus,0.62,0.36,0.62
consent,0.74,0.5,0.62
consent-form,0.54,0.38,0.48
consenter,0.84,0.76,0.68
consenting,0.72,0.4,0.7
consequence,0.24,0.72,0.6
consequent,0.66,0.46,0.62
consequential,0.5,0.8,0.74
consequentiality,0.7,0.22,0.84
consequentially,0.5,0.56,0.74
consequently,0.5,0.46,0.62
conservable,0.98,0.22,0.56
conservancy,0.84,0.16,0.74
conservation,0.82,0.4,0.6
conservational,0.84,0.18,0.66
conservationist,0.88,0.84,0.76
conservatism,0.4,0.36,0.64
conservative,0.62,0.32,0.78
conservative-party,0.72,0.64,0.7
conservatively,0.76,0.16,0.74
conservativeness,0.6,0.16,0.84
conservatoire,0.84,0.36,0.68
conservator,0.84,0.26,0.82
conservatorium,0.8,0.16,0.68
conservatorship,0.54,0.2,0.24
conservatory,0.64,0.24,0.72
conserve,0.68,0.34,0.56
conserver,1.0,0.2,0.76
consider,0.66,0.36,0.58
considerable,0.64,0.32,0.68
considerably,0.5,0.76,0.5
considerate,0.78,0.38,0.64
considerately,1.0,0.16,0.52
consideration,0.58,0.38,0.68
considerer,0.84,0.5,0.78
considering-that,0.6,0.46,0.36
consign,0.24,0.32,0.72
consignable,0.56,0.16,0.66
consignation,0.5,0.22,0.68
consignee,0.64,0.38,0.6
consigner,0.52,0.16,0.76
consignment,0.48,0.44,0.5
consignor,0.5,0.5,0.66
consist,0.82,0.38,0.58
consist-of,0.5,0.38,0.54
consistence,0.78,0.16,0.74
consistency,0.7,0.5,0.88
consistent,0.78,0.42,0.72
consistent-with,0.58,0.6,0.62
consistently,0.84,0.16,0.84
consists,0.5,0.18,0.5
consolable,0.84,0.08,0.2
consolation,0.4,0.24,0.3
consolation-prize,0.62,0.52,0.42
consolatory,0.84,0.02,0.22
console,0.62,0.4,0.4
consoled,0.7,0.34,0.44
consoler,0.9,0.18,0.28
consolidate,0.88,0.44,0.86
consolidated,0.7,0.36,0.78
consolidation,0.6,0.44,0.78
consolidative,0.84,0.16,0.82
consolidator,0.84,0.18,0.84
consonance,0.84,0.2,0.64
consonant,0.5,0.34,0.4
consort,0.62,0.5,0.62
consorter,0.6,0.84,0.62
consortium,0.84,0.74,0.84
conspicuous,0.48,0.52,0.6
conspicuously,0.58,0.78,0.72
conspicuousness,0.62,0.84,0.72
conspiracy,0.12,0.78,0.64
conspiracy-theorist,0.36,0.7,0.62
conspiracy-theory,0.3,0.56,0.64
conspirator,0.26,0.78,0.7
conspiratorial,0.18,0.8,0.78
conspiratorially,0.24,0.84,0.8
conspire,0.2,0.74,0.52
conspired,0.16,0.84,0.84
conspirer,0.14,0.84,0.88
constable,0.56,0.66,0.76
constabulary,0.58,0.84,0.8
constancy,0.78,0.44,0.76
constant,0.74,0.3,0.68
constantly,0.66,0.56,0.7
constellation,0.72,0.54,0.78
consternate,0.16,0.56,0.16
consternation,0.22,0.68,0.46
constipate,0.14,0.14,0.16
constipated,0.04,0.14,0.2
constipation,0.08,0.6,0.22
constituency,0.5,0.48,0.7
constituent,0.56,0.5,0.82
constituently,0.54,0.16,0.78
constituents,0.56,0.4,0.84
constitute,0.8,0.34,0.9
constitution,0.58,0.38,0.88
constitutional,0.64,0.42,0.82
constitutional-law,0.64,0.62,0.72
constitutionalism,0.84,0.2,0.84
constitutionalist,0.72,0.2,0.84
constitutionality,0.6,0.44,0.84
constitutionally,0.74,0.4,0.78
constitutive,0.5,0.22,0.76
constitutively,0.5,0.16,0.68
constrain,0.26,0.5,0.5
constrainable,0.44,0.22,0.16
constrained,0.14,0.54,0.36
constrainer,0.16,0.84,0.96
constraint,0.32,0.54,0.48
constrict,0.18,0.84,0.88
constriction,0.2,0.02,0.22
constrictive,0.22,0.24,0.62
constrictor,0.16,0.84,0.86
constringent,0.22,0.64,0.84
construable,0.66,0.6,0.72
construct,0.74,0.64,0.78
constructer,0.66,0.84,0.88
constructible,0.84,0.16,0.76
construction,0.84,0.6,0.76
construction-site,0.46,0.6,0.52
construction-worker,0.5,0.62,0.74
constructional,0.84,0.5,0.68
constructionist,0.62,0.78,0.7
constructive,0.86,0.56,0.8
constructive-criticism,0.44,0.64,0.66
constructively,0.84,0.68,0.72
constructiveness,0.9,0.6,0.86
constructivism,0.84,0.64,0.66
constructivist,0.72,0.78,0.78
constructor,0.84,0.84,0.84
construe,0.6,0.52,0.56
consul,0.56,0.36,0.68
consular,0.52,0.5,0.84
consulate,0.56,0.46,0.7
consult,0.76,0.36,0.44
consultable,0.8,0.16,0.7
consultancy,0.78,0.76,0.74
consultant,0.76,0.34,0.8
consultation,0.66,0.46,0.62
consultative,0.84,0.78,0.8
consulter,0.84,0.78,0.7
consulting-firm,0.48,0.54,0.74
consumable,0.58,0.5,0.46
consume,0.42,0.62,0.5
consumed,0.46,0.82,0.24
consumer,0.5,0.54,0.66
consumer-goods,0.58,0.4,0.66
consumer-protection,0.62,0.56,0.64
consumerism,0.34,0.84,0.82
consumerist,0.32,0.72,0.76
consuming,0.56,0.54,0.54
consummate,0.54,0.54,0.56
consummately,1.0,0.16,0.9
consummation,0.58,0.66,0.66
consummative,0.82,0.64,0.64
consummator,0.8,0.84,0.88
consummatory,0.84,0.74,0.62
consumption,0.38,0.52,0.54
consumptive,0.14,0.32,0.14
consumptively,0.12,0.74,0.16
consumptiveness,0.16,0.6,0.14
contact,0.72,0.42,0.52
contact-information,0.64,0.46,0.62
contact-sport,0.64,0.6,0.66
contactor,0.5,0.78,0.74
contagion,0.2,0.62,0.54
contagious,0.18,0.72,0.4
contagious-disease,0.08,0.72,0.3
contagiously,0.84,0.84,0.62
contagiousness,0.32,0.84,0.64
contain,0.54,0.48,0.66
containable,0.8,0.18,0.66
container,0.54,0.4,0.56
container-ship,0.52,0.5,0.64
containment,0.4,0.48,0.62
contaminable,0.16,0.42,0.3
contaminant,0.0,0.52,0.16
contaminate,0.06,0.72,0.34
contaminated,0.04,0.5,0.36
contamination,0.12,0.6,0.38
contaminative,0.0,0.74,0.58
contaminator,0.0,0.84,0.82
contemplate,0.74,0.34,0.64
contemplation,0.54,0.32,0.62
contemplative,0.72,0.3,0.74
contemplatively,0.66,0.0,0.4
contemplativeness,0.78,0.0,0.28
contemplator,0.74,0.04,0.52
contemporaneous,0.64,0.38,0.58
contemporaneously,0.5,0.52,0.66
contemporaneousness,0.78,0.2,0.56
contemporarily,0.5,0.5,0.52
contemporary,0.72,0.36,0.56
contemporize,0.84,0.84,0.74
contempt,0.2,0.64,0.4
contemptibility,0.0,0.16,0.1
contemptible,0.14,0.64,0.46
contemptibly,0.0,0.32,0.14
contemptuous,0.2,0.5,0.38
contemptuously,0.0,0.8,0.68
contemptuousness,0.08,0.3,0.94
contend,0.5,0.64,0.72
contend-with,0.52,0.54,0.5
contender,0.48,0.78,0.68
contending,0.48,0.7,0.7
content,0.76,0.3,0.56
contented,0.84,0.6,0.74
contentedly,0.96,0.04,0.38
contentedness,1.0,0.0,0.66
contention,0.38,0.5,0.74
contentious,0.42,0.56,0.64
contentiously,0.16,0.84,0.4
contentiousness,0.16,0.84,0.84
contently,0.9,0.0,0.38
contentment,0.88,0.6,0.78
contents,0.64,0.38,0.54
contest,0.66,0.7,0.7
contestable,0.36,0.76,0.38
contestably,0.22,0.66,0.74
contestant,0.76,0.52,0.6
contester,0.32,0.84,0.92
context,0.52,0.3,0.56
contextual,0.5,0.24,0.6
contextualization,0.8,0.78,0.76
contextualize,0.84,0.74,0.72
contextually,0.5,0.16,0.6
contiguity,0.5,0.5,0.62
contiguous,0.38,0.44,0.5
contiguously,0.54,0.16,0.62
contiguousness,0.54,0.2,0.6
continence,0.44,0.4,0.46
continent,0.54,0.38,0.84
continental,0.48,0.34,0.76
continentally,0.52,0.5,0.76
contingence,0.5,0.2,0.32
contingency,0.4,0.5,0.66
contingent,0.46,0.52,0.66
contingent-on,0.56,0.44,0.56
contingently,0.5,0.84,0.3
continual,0.5,0.42,0.68
continually,0.64,0.44,0.7
continuance,0.72,0.5,0.64
continuant,0.5,0.46,0.62
continuation,0.62,0.46,0.56
continuative,0.56,0.58,0.78
continue,0.62,0.42,0.6
continued,0.64,0.44,0.5
continuer,0.84,0.84,0.66
continuing,0.66,0.5,0.52
continuing-education,0.84,0.5,0.74
continuity,0.78,0.44,0.68
continuous,0.62,0.5,0.58
continuously,0.72,0.4,0.7
continuousness,0.78,0.2,0.68
continuum,0.66,0.38,0.48
contort,0.16,0.84,0.28
contortedly,0.16,0.84,0.14
contortion,0.28,0.84,0.42
contortionism,0.38,0.84,0.36
contortionist,0.52,0.84,0.78
contour,0.58,0.26,0.4
contra,0.5,0.4,0.84
contraband,0.16,0.88,0.66
contraception,0.3,0.52,0.52
contraceptive,0.62,0.16,0.64
contract,0.6,0.4,0.64
contract-in,0.58,0.46,0.6
contracted,0.34,0.56,0.44
contractibility,0.46,0.82,0.56
contractible,0.38,0.64,0.36
contractile,0.48,0.58,0.56
contracting,0.6,0.48,0.76
contraction,0.28,0.76,0.6
contractive,0.38,0.74,0.52
contractor,0.58,0.48,0.72
contractual,0.5,0.22,0.72
contractually,0.5,0.2,0.7
contracture,0.16,0.16,0.2
contradict,0.16,0.6,0.48
contradictable,0.48,0.4,0.38
contradicter,0.24,0.84,0.84
contradiction,0.24,0.66,0.38
contradictive,0.16,0.7,0.52
contradictor,0.18,0.84,0.74
contradictorily,0.24,0.72,0.5
contradictory,0.36,0.64,0.42
contraindicative,0.16,0.18,0.26
contraire,0.42,0.52,0.72
contralateral,0.5,0.5,0.64
contraposition,0.5,0.78,0.74
contraption,0.44,0.58,0.48
contrarian,0.32,0.78,0.88
contrarily,0.32,0.84,0.64
contrariness,0.16,0.84,0.64
contrary,0.32,0.44,0.34
contrary-to,0.3,0.48,0.4
contrast,0.48,0.4,0.52
contrastable,0.5,0.5,0.6
contrasted,0.52,0.54,0.48
contravene,0.36,0.62,0.46
contravention,0.34,0.62,0.6
contributable,0.8,0.5,0.64
contribute,0.8,0.34,0.78
contributed,0.84,0.84,0.74
contribution,0.84,0.44,0.76
contributive,0.84,0.84,0.76
contributor,0.84,0.5,0.76
contributory,0.52,0.72,0.84
contrite,0.34,0.36,0.46
contritely,0.76,0.18,0.14
contriteness,0.26,0.16,0.22
contrition,0.34,0.58,0.46
contrivance,0.32,0.22,0.6
contrive,0.16,0.84,0.8
contrived,0.4,0.52,0.46
contriver,0.32,0.84,0.88
control,0.72,0.34,0.8
control-freak,0.4,0.62,0.6
control-group,0.5,0.58,0.62
control-panel,0.66,0.66,0.58
control-room,0.62,0.42,0.7
control-system,0.5,0.5,0.78
controllability,0.78,0.5,0.98
controllable,0.84,0.5,0.84
controllably,0.68,0.16,0.96
controlled,0.84,0.22,0.16
controller,0.46,0.7,0.86
controlling,0.48,0.44,0.88
controversial,0.26,0.86,0.54
controversialist,0.24,0.84,0.8
controversially,0.32,0.68,0.7
controversy,0.24,0.82,0.6
controvert,0.16,0.84,0.94
controvertible,0.16,0.26,0.7
controvertibly,0.2,0.8,0.64
contusion,0.16,0.56,0.5
contusions,0.16,0.9,0.28
conundrum,0.36,0.52,0.4
convalesce,0.74,0.12,0.26
convalescence,0.84,0.16,0.16
convalescent,0.46,0.48,0.26
convection,0.52,0.48,0.52
convectional,0.5,0.78,0.68
convective,0.56,0.84,0.76
convectively,0.5,0.84,0.58
convector,0.5,0.74,0.58
convene,0.58,0.66,0.64
convenience,0.78,0.44,0.62
convenience-store,0.66,0.48,0.54
conveniences,0.8,0.4,0.7
convenient,0.84,0.48,0.56
conveniently,0.84,0.26,0.56
convent,0.48,0.22,0.6
convention,0.62,0.62,0.7
convention-center,0.5,0.58,0.6
conventional,0.6,0.28,0.64
conventional-wisdom,0.58,0.56,0.54
conventionalism,0.36,0.16,0.64
conventionalist,0.38,0.16,0.7
conventionality,0.5,0.16,0.4
conventionalization,0.5,0.16,0.72
conventionalize,0.48,0.66,0.72
conventionally,0.5,0.16,0.56
converge,0.64,0.46,0.54
convergence,0.54,0.48,0.62
convergent,0.78,0.48,0.7
conversable,0.86,0.82,0.64
conversant,0.72,0.36,0.54
conversation,0.74,0.5,0.6
conversational,0.72,0.42,0.6
conversationalist,0.72,0.46,0.66
conversationally,0.7,0.84,0.62
converse,0.6,0.4,0.6
conversely,0.5,0.16,0.52
converser,0.84,0.84,0.64
conversing,0.76,0.4,0.44
conversion,0.48,0.6,0.72
conversion-rate,0.6,0.5,0.56
conversional,0.5,0.82,0.56
convert,0.54,0.54,0.7
converted,0.66,0.42,0.68
converter,0.66,0.76,0.78
convertibility,0.86,0.2,0.68
convertible,0.54,0.52,0.7
convertibly,0.5,0.5,0.64
convertor,0.5,0.78,0.78
convex,0.44,0.42,0.44
convexity,0.44,0.36,0.5
convexly,0.5,0.42,0.5
convey,0.72,0.64,0.7
conveyable,0.66,0.46,0.56
conveyance,0.62,0.52,0.46
conveyancing,0.38,0.48,0.66
conveyer,0.5,0.78,0.72
conveyor,0.5,0.84,0.64
conveyor-belt,0.5,0.52,0.56
convict,0.16,0.84,0.46
convictable,0.02,0.84,0.1
conviction,0.62,0.7,0.82
convictional,0.8,0.16,0.92
convince,0.7,0.54,0.76
convinced,0.74,0.5,0.62
convincer,0.78,0.8,0.76
convincible,0.7,0.38,0.32
convincing,0.76,0.52,0.9
convivial,0.98,0.84,0.62
conviviality,1.0,0.84,0.78
convivially,0.86,0.96,0.54
convocation,0.54,0.6,0.66
convocational,0.54,0.8,0.74
convolute,0.32,0.58,0.52
convoluted,0.32,0.62,0.42
convolution,0.4,0.56,0.52
convolutional,0.5,0.5,0.68
convoy,0.5,0.66,0.64
convulse,0.2,1.0,0.24
convulsion,0.12,1.0,0.2
convulsive,0.16,1.0,0.16
convulsively,0.26,1.0,0.02
convulsiveness,0.14,1.0,0.3
coo,0.48,0.44,0.5
cook,0.84,0.5,0.4
cook-up,0.56,0.56,0.3
cookbook,0.6,0.34,0.4
cooker,0.58,0.38,0.4
cookery,0.64,0.36,0.34
cookhouse,0.44,0.74,0.5
cookie,0.78,0.3,0.24
cookie-cutter,0.6,0.52,0.36
cookie-dough,0.64,0.36,0.38
cookie-jar,0.66,0.46,0.5
cookies,0.82,0.44,0.32
cooking,0.7,0.5,0.42
cookout,0.68,0.4,0.48
cookware,0.5,0.5,0.5
cool,0.88,0.54,0.78
cool-air,0.82,0.26,0.42
cool-breeze,0.58,0.4,0.46
cool-cat,0.64,0.38,0.46
cool-down,0.54,0.26,0.48
cool-it,0.5,0.5,0.54
cool-off,0.42,0.2,0.32
cool-out,0.44,0.3,0.34
cool-place,0.64,0.42,0.58
cool-stuff,0.76,0.4,0.6
cool-thing,0.68,0.36,0.46
cool-weather,0.74,0.4,0.56
coolant,0.72,0.4,0.46
cooler,0.66,0.38,0.46
coolest,0.64,0.3,0.42
coolheaded,0.9,0.04,0.96
cooling,0.46,0.32,0.38
coolly,0.48,0.0,0.72
coolness,0.48,0.3,0.54
coon,0.48,0.46,0.4
coonhound,0.62,0.78,0.8
coonskin,0.32,0.5,0.5
coop,0.6,0.44,0.64
cooped-up,0.38,0.34,0.3
cooperate,0.9,0.44,0.58
cooperating,0.76,0.38,0.7
cooperation,0.84,0.46,0.68
cooperative,0.82,0.46,0.66
cooperator,1.0,0.84,0.72
coordinate,0.7,0.42,0.7
coordinated,0.84,0.84,0.84
coordination,0.66,0.46,0.78
coordinator,0.74,0.5,0.84
coot,0.24,0.5,0.32
cootie,0.16,0.66,0.12
cop,0.32,0.76,0.84
cop-it,0.26,0.46,0.32
cop-on,0.36,0.56,0.36
cop-out,0.2,0.56,0.24
cop-to,0.34,0.46,0.32
copacetic,0.5,0.46,0.46
copartner,0.84,0.28,0.62
cope,0.58,0.64,0.7
cope-with,0.5,0.5,0.48
copenhagen,0.56,0.5,0.46
copied,0.36,0.16,0.4
copier,0.46,0.34,0.38
copies,0.5,0.5,0.5
copilot,0.64,0.54,0.56
coping,0.56,0.62,0.62
copious,0.42,0.46,0.52
copiously,0.88,0.84,0.66
copiousness,0.84,0.62,0.78
copout,0.14,0.64,0.1
copped,0.32,0.84,0.7
copper,0.58,0.26,0.5
copperhead,0.24,0.84,0.8
copperleaf,0.64,0.0,0.5
copperplate,0.62,0.36,0.56
coppersmith,0.52,0.84,0.72
copperware,0.5,0.5,0.5
coppery,0.5,0.5,0.5
copping,0.32,0.82,0.52
coproduce,0.84,0.84,0.74
copter,0.56,0.7,0.56
copulate,0.5,1.0,0.5
copulation,0.36,0.94,0.5
copulative,0.5,0.84,0.5
copy,0.46,0.24,0.26
copy-cat,0.26,0.42,0.36
copy-editor,0.58,0.44,0.48
copy-in,0.62,0.44,0.42
copy-to,0.46,0.42,0.48
copybook,0.6,0.16,0.62
copycat,0.44,0.58,0.44
copyholder,0.5,0.22,0.76
copying,0.44,0.32,0.4
copyist,0.32,0.16,0.28
copyreader,0.66,0.84,0.7
copyright,0.46,0.4,0.66
copyright-infringement,0.26,0.64,0.56
copyrightable,0.84,0.2,0.62
copyrighter,0.5,0.84,0.7
copywriter,0.6,0.84,0.82
coquet,0.32,0.84,0.26
coquette,0.32,0.84,0.6
coquettish,0.56,0.8,0.24
coquettishly,0.66,0.84,0.36
coquettishness,0.44,0.84,0.4
coral,0.8,0.22,0.42
coral-snake,0.26,0.7,0.6
cord,0.38,0.38,0.36
cordial,0.82,0.3,0.48
cordiality,1.0,0.16,0.58
cordially,0.84,0.36,0.56
cordialness,1.0,0.16,0.58
cordless,0.66,0.44,0.52
cordon,0.46,0.32,0.38
corduroy,0.56,0.32,0.36
core,0.72,0.38,0.54
core-group,0.7,0.54,0.54
cored,0.48,0.84,0.64
coreless,0.4,0.46,0.2
corgi,0.84,0.82,0.38
coriander,0.54,0.36,0.5
cork,0.34,0.24,0.28
corkage,0.46,0.16,0.5
corkboard,0.52,0.2,0.52
corker,0.84,0.5,0.76
corkscrew,0.42,0.44,0.44
corkwood,0.5,0.06,0.4
corn,0.6,0.2,0.28
corn-bread,0.54,0.32,0.38
corn-dog,0.4,0.46,0.38
corn-field,0.64,0.46,0.34
corn-flakes,0.58,0.4,0.4
corn-maze,0.46,0.54,0.54
corn-syrup,0.4,0.34,0.5
cornball,0.48,0.38,0.32
cornbread,0.64,0.3,0.3
corncob,0.5,0.08,0.44
cornea,0.5,0.34,0.44
corned,0.46,0.44,0.42
corned-beef,0.54,0.4,0.48
corner,0.4,0.3,0.36
corner-store,0.48,0.4,0.42
cornerback,0.66,0.96,0.78
cornerstone,0.54,0.38,0.6
cornet,0.5,0.52,0.4
cornfield,0.72,0.3,0.34
cornflake,0.66,0.42,0.5
cornflakes,0.72,0.34,0.36
cornflower,0.84,0.04,0.46
cornhusk,0.5,0.1,0.5
cornhusker,0.66,0.84,0.62
cornice,0.46,0.44,0.3
cornmeal,0.62,0.04,0.5
cornrow,0.6,0.38,0.5
cornstalk,0.62,0.22,0.4
cornstarch,0.64,0.3,0.32
cornucopia,0.98,0.24,0.76
cornucopian,0.98,0.5,0.74
corny,0.44,0.36,0.22
corolla,0.54,0.02,0.38
corollary,0.46,0.46,0.36
corona,0.82,0.44,0.74
coronal,0.5,0.5,0.66
coronary,0.56,0.62,0.5
coronate,0.84,0.8,0.9
coronation,0.78,0.58,0.84
coroner,0.32,0.56,0.52
coronet,0.84,0.5,0.78
corp,0.5,0.84,0.84
corporal,0.58,0.48,0.6
corporality,0.52,0.16,0.54
corporally,0.5,0.16,0.62
corporate,0.58,0.46,0.74
corporate-tax,0.32,0.54,0.66
corporate-welfare,0.5,0.68,0.42
corporately,0.5,0.5,0.84
corporation,0.42,0.32,0.88
corporatism,0.32,0.42,0.86
corporative,0.84,0.46,0.76
corporeal,0.52,0.34,0.46
corps,0.54,0.46,0.48
corpse,0.08,0.64,0.22
corpsman,0.44,0.46,0.64
corpulence,0.16,0.18,0.24
corpulency,0.22,0.16,0.32
corpulent,0.16,0.16,0.36
corpulently,0.16,0.16,0.26
corpus,0.54,0.34,0.48
corpus-christi,0.48,0.48,0.58
corpuscle,0.54,0.52,0.38
corpuscular,0.54,0.3,0.5
corral,0.6,0.66,0.42
correct,0.84,0.3,0.72
correctable,0.84,0.62,0.66
correctible,0.84,0.5,0.5
correction,0.44,0.48,0.56
correctional,0.28,0.7,0.6
corrective,0.44,0.52,0.62
correctively,0.8,0.76,0.72
correctly,0.92,0.5,0.9
correctness,0.78,0.44,0.64
corrector,0.84,0.8,0.76
correlate,0.5,0.84,0.74
correlated,0.56,0.78,0.7
correlation,0.6,0.46,0.56
correlational,0.54,0.16,0.72
correlative,0.5,0.4,0.56
correlatively,0.5,0.62,0.62
correlativeness,0.6,0.5,0.72
correlativity,0.8,0.2,0.62
correspond,0.7,0.44,0.54
correspondence,0.66,0.42,0.48
correspondent,0.56,0.56,0.7
correspondently,0.5,0.5,0.84
corresponding,0.74,0.42,0.62
corresponsive,0.84,0.66,0.58
corridor,0.6,0.58,0.58
corrigibility,0.84,0.42,0.66
corrigible,0.7,0.16,0.24
corroborate,0.66,0.46,0.62
corroboration,0.62,0.42,0.72
corroborative,0.84,0.5,0.72
corroboratively,0.86,0.76,0.84
corroborator,0.84,0.78,0.78
corroboratory,0.84,0.52,0.84
corrode,0.14,0.84,0.32
corroder,0.12,0.84,0.84
corrodibility,0.16,0.2,0.24
corrodible,0.16,0.16,0.18
corrosion,0.16,0.6,0.34
corrosive,0.14,0.62,0.56
corrosively,0.02,0.6,0.76
corrosiveness,0.08,0.5,0.84
corrugate,0.34,0.78,0.72
corrugated,0.34,0.2,0.6
corrugation,0.42,0.5,0.5
corrupt,0.02,0.8,0.5
corrupter,0.0,0.84,0.72
corruptibility,0.16,0.16,0.18
corruptible,0.14,0.16,0.2
corruptibleness,0.0,0.22,0.16
corrupting,0.06,0.8,0.38
corruption,0.04,0.82,0.54
corruptive,0.0,0.32,0.64
corruptly,0.02,0.84,0.24
corruptness,0.0,0.18,0.58
corruptor,0.0,0.84,0.84
corsage,0.5,0.3,0.4
corsair,0.32,0.84,0.8
corse,0.44,0.44,0.38
corset,0.48,0.52,0.38
cortex,0.6,0.44,0.52
cortical,0.38,0.42,0.54
corticosteroid,0.5,0.16,0.7
cortisol,0.18,0.84,0.58
cortisone,0.42,0.4,0.46
corvette,0.54,0.52,0.6
cosign,0.5,0.52,0.56
cosignatory,0.52,0.46,0.76
cosigner,0.6,0.5,0.72
cosine,0.5,0.5,0.54
cosmetic,0.62,0.3,0.3
cosmetic-surgery,0.4,0.64,0.64
cosmetically,0.8,0.2,0.62
cosmetician,0.78,0.16,0.66
cosmetics,0.76,0.46,0.46
cosmetologist,0.8,0.78,0.72
cosmetology,0.84,0.78,0.68
cosmic,0.66,0.54,0.68
cosmically,0.84,0.5,0.72
cosmographer,0.64,0.64,0.78
cosmographic,0.52,0.2,0.52
cosmographical,0.56,0.46,0.64
cosmography,0.76,0.22,0.76
cosmologic,0.5,0.5,0.6
cosmological,0.5,0.16,0.78
cosmologically,0.5,0.22,0.78
cosmologist,0.8,0.5,0.84
cosmology,0.64,0.44,0.64
cosmonaut,0.84,0.84,0.94
cosmopolitan,0.82,0.5,0.76
cosmopolitanism,0.8,0.2,0.78
cosmopolitism,0.84,0.52,0.76
