term,valence,arousal,dominance
contract,0.6,0.41,0.64
contract-in,0.59,0.47,0.6
contracted,0.35,0.56,0.45
contractibility,0.47,0.82,0.57
contractible,0.38,0.64,0.37
contractile,0.48,0.59,0.57
contracting,0.6,0.49,0.77
contraction,0.29,0.76,0.6
contractive,0.38,0.74,0.53
contractor,0.59,0.48,0.73
contractual,0.5,0.22,0.72
contractually,0.5,0.21,0.71
contracture,0.16,0.16,0.21
contradict,0.16,0.6,0.48
contradictable,0.48,0.4,0.39
contradicter,0.24,0.84,0.85
contradiction,0.25,0.66,0.38
contradictive,0.16,0.7,0.52
contradictor,0.19,0.84,0.75
contradictorily,0.24,0.72,0.5
contradictory,0.36,0.65,0.42
contraindicative,0.16,0.19,0.26
contraire,0.43,0.53,0.72
contralateral,0.5,0.5,0.65
contraposition,0.5,0.78,0.74
contraption,0.45,0.59,0.49
contrarian,0.32,0.79,0.88
contrarily,0.33,0.84,0.64
contrariness,0.16,0.84,0.64
contrary,0.33,0.45,0.34
contrary-to,0.3,0.49,0.4
contrast,0.48,0.4,0.52
contrastable,0.5,0.5,0.61
contrasted,0.52,0.54,0.49
contravene,0.36,0.62,0.47
contravention,0.35,0.62,0.6
contributable,0.81,0.5,0.64
contribute,0.8,0.35,0.79
contributed,0.84,0.84,0.74
contribution,0.85,0.45,0.76
contributive,0.84,0.84,0.77
contributor,0.84,0.51,0.76
contributory,0.52,0.73,0.84
contrite,0.35,0.36,0.47
contritely,0.76,0.19,0.15
contriteness,0.26,0.16,0.22
contrition,0.35,0.59,0.46
contrivance,0.33,0.22,0.61
contrive,0.16,0.84,0.8
contrived,0.41,0.53,0.46
contriver,0.33,0.84,0.89
control,0.73,0.35,0.81
control-freak,0.41,0.63,0.6
control-group,0.51,0.58,0.62
control-panel,0.66,0.67,0.59
control-room,0.62,0.43,0.71
control-system,0.51,0.51,0.78
controllability,0.79,0.5,0.98
controllable,0.84,0.5,0.85
controllably,0.69,0.16,0.96
controlled,0.84,0.22,0.16
controller,0.47,0.71,0.87
controlling,0.49,0.44,0.89
controversial,0.27,0.86,0.54
controversialist,0.25,0.84,0.81
controversially,0.33,0.69,0.7
controversy,0.25,0.82,0.6
controvert,0.16,0.84,0.94
controvertible,0.16,0.26,0.7
controvertibly,0.21,0.81,0.64
contusion,0.16,0.57,0.51
contusions,0.16,0.91,0.29
conundrum,0.36,0.53,0.41
convalesce,0.75,0.12,0.26
convalescence,0.85,0.16,0.16
convalescent,0.46,0.48,0.27
convection,0.52,0.49,0.53
convectional,0.5,0.78,0.68
convective,0.56,0.84,0.76
convectively,0.5,0.84,0.59
convector,0.5,0.75,0.59
convene,0.59,0.67,0.64
convenience,0.78,0.45,0.62
convenience-store,0.67,0.49,0.54
conveniences,0.8,0.41,0.7
convenient,0.84,0.49,0.57
conveniently,0.84,0.27,0.57
convent,0.48,0.22,0.6
convention,0.62,0.62,0.7
convention-center,0.5,0.59,0.6
conventional,0.6,0.29,0.64
conventional-wisdom,0.59,0.57,0.55
conventionalism,0.37,0.16,0.65
conventionalist,0.39,0.16,0.71
conventionality,0.5,0.16,0.41
conventionalization,0.5,0.16,0.73
conventionalize,0.48,0.67,0.73
conventionally,0.5,0.16,0.56
converge,0.64,0.47,0.54
convergence,0.55,0.49,0.62
convergent,0.78,0.49,0.7
conversable,0.86,0.82,0.65
conversant,0.73,0.36,0.54
conversation,0.75,0.51,0.61
conversational,0.72,0.43,0.6
conversationalist,0.72,0.46,0.67
conversationally,0.71,0.84,0.62
converse,0.6,0.4,0.6
conversely,0.5,0.16,0.52
converser,0.84,0.84,0.64
conversing,0.76,0.41,0.44
conversion,0.48,0.6,0.73
conversion-rate,0.6,0.5,0.56
conversional,0.5,0.82,0.57
convert,0.55,0.54,0.7
converted,0.67,0.42,0.68
converter,0.67,0.77,0.79
convertibility,0.86,0.21,0.69
convertible,0.54,0.53,0.71
convertibly,0.5,0.5,0.64
convertor,0.5,0.78,0.79
convex,0.44,0.43,0.44
convexity,0.45,0.36,0.5
convexly,0.5,0.43,0.5
convey,0.72,0.64,0.71
conveyable,0.67,0.46,0.56
conveyance,0.62,0.52,0.46
conveyancing,0.38,0.48,0.67
conveyer,0.5,0.79,0.72
conveyor,0.5,0.84,0.64
conveyor-belt,0.51,0.53,0.57
convict,0.17,0.84,0.47
convictable,0.03,0.84,0.11
conviction,0.62,0.7,0.83
convictional,0.81,0.16,0.92
convince,0.71,0.54,0.77
convinced,0.75,0.5,0.63
convincer,0.79,0.81,0.76
convincible,0.7,0.38,0.33
convincing,0.76,0.53,0.9
convivial,0.98,0.84,0.63
conviviality,1.0,0.84,0.79
convivially,0.86,0.97,0.55
convocation,0.54,0.61,0.67
convocational,0.54,0.81,0.75
convolute,0.33,0.59,0.52
convoluted,0.33,0.62,0.43
convolution,0.41,0.56,0.53
convolutional,0.5,0.5,0.68
convoy,0.5,0.67,0.64
convulse,0.2,1.0,0.24
convulsion,0.12,1.0,0.21
convulsive,0.16,1.0,0.16
convulsively,0.26,1.0,0.03
convulsiveness,0.14,1.0,0.3
coo,0.49,0.44,0.5
cook,0.84,0.5,0.41
cook-up,0.56,0.57,0.3
cookbook,0.6,0.35,0.4
cooker,0.59,0.38,0.4
cookery,0.64,0.37,0.35
cookhouse,0.45,0.74,0.5
cookie,0.79,0.3,0.25
cookie-cutter,0.61,0.52,0.36
cookie-dough,0.65,0.37,0.38
cookie-jar,0.67,0.46,0.51
cookies,0.83,0.45,0.32
cooking,0.7,0.51,0.43
cookout,0.68,0.4,0.48
cookware,0.5,0.5,0.5
cool,0.89,0.54,0.78
cool-air,0.82,0.27,0.43
cool-breeze,0.59,0.4,0.47
cool-cat,0.64,0.38,0.46
cool-down,0.54,0.26,0.49
cool-it,0.51,0.5,0.55
cool-off,0.43,0.21,0.33
cool-out,0.44,0.3,0.35
cool-place,0.64,0.43,0.59
cool-stuff,0.76,0.4,0.61
cool-thing,0.68,0.36,0.46
cool-weather,0.75,0.41,0.57
coolant,0.72,0.41,0.46
cooler,0.67,0.38,0.46
coolest,0.64,0.3,0.42
coolheaded,0.91,0.05,0.96
cooling,0.47,0.33,0.39
coolly,0.48,0.0,0.73
coolness,0.49,0.3,0.55
coon,0.49,0.46,0.4
coonhound,0.62,0.78,0.81
coonskin,0.33,0.5,0.5
coop,0.61,0.44,0.65
cooped-up,0.38,0.35,0.3
cooperate,0.9,0.45,0.58
cooperating,0.76,0.39,0.7
cooperation,0.84,0.47,0.68
cooperative,0.82,0.46,0.67
cooperator,1.0,0.84,0.72
coordinate,0.7,0.43,0.7
coordinated,0.84,0.84,0.84
coordination,0.67,0.46,0.79
coordinator,0.75,0.51,0.85
coot,0.24,0.5,0.33
cootie,0.16,0.67,0.12
cop,0.33,0.77,0.84
cop-it,0.27,0.46,0.32
cop-on,0.37,0.56,0.36
cop-out,0.2,0.57,0.24
cop-to,0.34,0.46,0.32
copacetic,0.51,0.47,0.46
copartner,0.84,0.29,0.63
cope,0.59,0.64,0.71
cope-with,0.5,0.51,0.49
copenhagen,0.57,0.5,0.46
copied,0.36,0.16,0.4
copier,0.46,0.35,0.39
copies,0.5,0.5,0.5
copilot,0.64,0.54,0.57
coping,0.56,0.63,0.62
copious,0.43,0.46,0.53
copiously,0.89,0.84,0.67
copiousness,0.84,0.62,0.79
copout,0.15,0.64,0.11
copped,0.33,0.84,0.71
copper,0.58,0.26,0.5
copperhead,0.24,0.84,0.81
copperleaf,0.64,0.0,0.5
copperplate,0.63,0.36,0.57
coppersmith,0.53,0.84,0.72
copperware,0.5,0.5,0.5
coppery,0.5,0.5,0.5
copping,0.33,0.82,0.52
coproduce,0.84,0.85,0.75
copter,0.57,0.7,0.57
copulate,0.5,1.0,0.5
copulation,0.36,0.95,0.5
copulative,0.5,0.84,0.5
copy,0.46,0.24,0.27
copy-cat,0.27,0.42,0.36
copy-editor,0.58,0.44,0.48
copy-in,0.62,0.44,0.43
copy-to,0.47,0.43,0.49
copybook,0.61,0.16,0.62
copycat,0.45,0.58,0.44
copyholder,0.5,0.22,0.77
copying,0.45,0.32,0.4
copyist,0.33,0.16,0.29
copyreader,0.67,0.84,0.7
copyright,0.46,0.4,0.67
copyright-infringement,0.27,0.65,0.56
copyrightable,0.84,0.21,0.63
copyrighter,0.5,0.84,0.71
copywriter,0.6,0.84,0.82
coquet,0.33,0.84,0.27
coquette,0.33,0.84,0.61
coquettish,0.56,0.81,0.24
coquettishly,0.67,0.84,0.37
coquettishness,0.44,0.84,0.4
coral,0.8,0.23,0.43
coral-snake,0.27,0.71,0.6
cord,0.39,0.38,0.36
cordial,0.83,0.31,0.48
cordiality,1.0,0.16,0.59
cordially,0.84,0.36,0.56
cordialness,1.0,0.16,0.59
cordless,0.67,0.44,0.53
cordon,0.47,0.32,0.38
corduroy,0.57,0.33,0.36
core,0.72,0.38,0.54
core-group,0.7,0.54,0.54
cored,0.48,0.84,0.64
coreless,0.41,0.46,0.21
corgi,0.84,0.82,0.39
coriander,0.55,0.36,0.5
cork,0.35,0.25,0.28
corkage,0.47,0.16,0.5
corkboard,0.53,0.21,0.52
corker,0.84,0.5,0.76
corkscrew,0.43,0.44,0.44
corkwood,0.5,0.06,0.4
corn,0.6,0.2,0.29
corn-bread,0.54,0.32,0.38
corn-dog,0.4,0.46,0.38
corn-field,0.64,0.46,0.35
corn-flakes,0.59,0.41,0.4
corn-maze,0.46,0.54,0.54
corn-syrup,0.4,0.34,0.51
cornball,0.48,0.38,0.33
cornbread,0.64,0.3,0.3
corncob,0.5,0.09,0.44
cornea,0.51,0.35,0.44
corned,0.46,0.44,0.43
corned-beef,0.54,0.41,0.48
corner,0.4,0.3,0.36
corner-store,0.49,0.4,0.43
cornerback,0.67,0.97,0.79
cornerstone,0.55,0.39,0.6
cornet,0.51,0.52,0.41
cornfield,0.72,0.31,0.35
cornflake,0.67,0.43,0.5
cornflakes,0.73,0.35,0.36
cornflower,0.84,0.04,0.46
cornhusk,0.5,0.1,0.5
cornhusker,0.67,0.84,0.62
cornice,0.46,0.44,0.3
cornmeal,0.62,0.04,0.5
cornrow,0.6,0.39,0.5
cornstalk,0.62,0.22,0.4
cornstarch,0.64,0.3,0.33
cornucopia,0.98,0.25,0.76
cornucopian,0.98,0.5,0.74
corny,0.45,0.37,0.22
corolla,0.54,0.02,0.39
corollary,0.46,0.47,0.36
corona,0.82,0.44,0.74
coronal,0.5,0.5,0.67
coronary,0.57,0.62,0.51
coronate,0.85,0.81,0.91
coronation,0.79,0.59,0.84
coroner,0.33,0.56,0.53
coronet,0.84,0.5,0.79
corp,0.5,0.84,0.84
corporal,0.58,0.49,0.6
corporality,0.52,0.16,0.54
corporally,0.5,0.16,0.62
corporate,0.59,0.46,0.74
corporate-tax,0.33,0.54,0.67
corporate-welfare,0.5,0.68,0.43
corporately,0.5,0.5,0.84
corporation,0.43,0.33,0.88
corporatism,0.33,0.43,0.87
corporative,0.84,0.46,0.76
corporeal,0.52,0.35,0.46
corps,0.55,0.46,0.49
corpse,0.09,0.65,0.23
corpsman,0.44,0.47,0.65
corpulence,0.16,0.18,0.25
corpulency,0.22,0.16,0.32
corpulent,0.16,0.16,0.36
corpulently,0.16,0.16,0.26
corpus,0.54,0.34,0.49
corpus-christi,0.49,0.49,0.59
corpuscle,0.54,0.52,0.38
corpuscular,0.54,0.3,0.5
corral,0.6,0.66,0.42
correct,0.85,0.3,0.73
correctable,0.84,0.62,0.67
correctible,0.84,0.5,0.5
correction,0.45,0.49,0.56
correctional,0.29,0.71,0.6
corrective,0.45,0.53,0.62
correctively,0.81,0.77,0.73
correctly,0.93,0.5,0.91
correctness,0.79,0.45,0.65
corrector,0.84,0.81,0.77
correlate,0.5,0.84,0.75
correlated,0.56,0.79,0.71
correlation,0.6,0.46,0.57
correlational,0.54,0.16,0.73
correlative,0.51,0.4,0.57
correlatively,0.5,0.62,0.62
correlativeness,0.6,0.5,0.73
correlativity,0.81,0.21,0.62
correspond,0.71,0.45,0.54
correspondence,0.67,0.43,0.49
correspondent,0.57,0.57,0.71
correspondently,0.5,0.5,0.84
corresponding,0.74,0.43,0.62
corresponsive,0.84,0.67,0.59
corridor,0.6,0.59,0.59
corrigibility,0.85,0.43,0.67
corrigible,0.71,0.16,0.25
corroborate,0.67,0.47,0.62
corroboration,0.62,0.43,0.73
corroborative,0.84,0.5,0.72
corroboratively,0.86,0.76,0.84
corroborator,0.84,0.78,0.79
corroboratory,0.85,0.52,0.84
corrode,0.15,0.85,0.32
corroder,0.13,0.84,0.84
corrodibility,0.16,0.21,0.24
corrodible,0.16,0.16,0.19
corrosion,0.16,0.61,0.35
corrosive,0.14,0.62,0.57
corrosively,0.03,0.6,0.76
corrosiveness,0.08,0.5,0.84
corrugate,0.35,0.78,0.73
corrugated,0.35,0.21,0.6
corrugation,0.43,0.5,0.5
corrupt,0.02,0.8,0.5
corrupter,0.0,0.84,0.73
corruptibility,0.16,0.16,0.19
corruptible,0.14,0.16,0.21
corruptibleness,0.0,0.23,0.16
corrupting,0.06,0.8,0.38
corruption,0.05,0.83,0.55
corruptive,0.0,0.32,0.64
corruptly,0.02,0.84,0.25
corruptness,0.0,0.18,0.59
corruptor,0.0,0.84,0.84
corsage,0.51,0.3,0.4
corsair,0.33,0.84,0.81
corse,0.45,0.45,0.38
corset,0.49,0.52,0.38
cortex,0.6,0.44,0.53
cortical,0.38,0.43,0.54
corticosteroid,0.5,0.16,0.7
cortisol,0.19,0.85,0.59
cortisone,0.43,0.4,0.46
corvette,0.55,0.52,0.6
cosign,0.5,0.52,0.56
cosignatory,0.53,0.46,0.76
cosigner,0.61,0.5,0.72
cosine,0.5,0.5,0.54
cosmetic,0.62,0.3,0.31
cosmetic-surgery,0.41,0.65,0.64
cosmetically,0.81,0.21,0.62
cosmetician,0.79,0.16,0.67
cosmetics,0.77,0.46,0.47
cosmetologist,0.81,0.79,0.73
cosmetology,0.84,0.79,0.68
cosmic,0.67,0.54,0.69
cosmically,0.84,0.5,0.73
cosmographer,0.64,0.65,0.79
cosmographic,0.53,0.21,0.52
cosmographical,0.57,0.46,0.64
cosmography,0.77,0.22,0.77
cosmologic,0.5,0.5,0.61
cosmological,0.5,0.16,0.79
cosmologically,0.5,0.22,0.79
cosmologist,0.81,0.5,0.84
cosmology,0.65,0.44,0.64
cosmonaut,0.84,0.84,0.94
cosmopolitan,0.83,0.51,0.76
cosmopolitanism,0.8,0.21,0.79
cosmopolitism,0.84,0.52,0.77
cosmos,0.86,0.48,0.67
cosponsor,0.81,0.84,0.79
cossack,0.5,0.84,0.9
cost,0.36,0.42,0.44
cost-effective,0.41,0.53,0.72
cost-you,0.27,0.54,0.43
costar,0.81,0.84,0.71
costco,0.46,0.4,0.43
costless,0.77,0.33,0.48
costliness,0.22,0.16,0.44
costly,0.32,0.65,0.64
costume,0.55,0.51,0.38
costume-party,0.84,0.59,0.4
costumed,0.84,0.53,0.57
costumer,0.53,0.76,0.54
cosy,0.84,0.26,0.52
cot,0.62,0.23,0.28
cotangent,0.5,0.16,0.52
cote,0.44,0.35,0.33
cotillion,0.84,0.84,0.63
cottage,0.6,0.28,0.36
cottage-cheese,0.5,0.32,0.62
cotton,0.64,0.07,0.24
cotton-candy,0.69,0.44,0.48
cottonmouth,0.16,0.81,0.82
cottonseed,0.52,0.33,0.5
cottontail,0.74,0.22,0.39
cottonweed,0.5,0.02,0.36
cottonwood,0.62,0.05,0.35
couch,0.6,0.08,0.33
couch-potato,0.34,0.27,0.36
cougar,0.44,0.59,0.54
cough,0.26,0.62,0.24
cough-drops,0.41,0.5,0.29
cough-syrup,0.4,0.4,0.5
cough-up,0.25,0.59,0.4
cougher,0.19,0.84,0.28
coughing-up,0.23,0.65,0.31
could,0.5,0.31,0.34
could-hardly,0.27,0.6,0.41
couldn,0.5,0.5,0.28
couldnt,0.22,0.44,0.33
council,0.88,0.28,0.64
council-member,0.6,0.46,0.67
councilman,0.53,0.36,0.79
councilor,0.81,0.45,0.84
councilwoman,0.45,0.78,0.84
counsel,0.6,0.52,0.73
counseling,0.67,0.48,0.7
counsellor,0.83,0.33,0.74
counselor,0.88,0.36,0.7
count,0.6,0.39,0.49
count-against,0.24,0.59,0.41
count-down,0.41,0.43,0.51
count-for,0.49,0.49,0.66
count-in,0.55,0.49,0.56
count-on,0.57,0.45,0.5
count-out,0.33,0.4,0.4
count-towards,0.51,0.54,0.45
count-up,0.41,0.51,0.53
countable,0.67,0.5,0.56
countdown,0.44,0.69,0.49
countenance,0.64,0.44,0.69
counter,0.44,0.48,0.75
counteraccusation,0.16,0.84,0.79
counteract,0.38,0.54,0.69
counteraction,0.21,0.87,0.85
counteractive,0.22,0.84,0.96
counteragent,0.5,0.74,0.88
counterapproach,0.84,0.84,0.73
counterargument,0.5,0.84,0.79
counterattack,0.28,0.95,0.77
counterattraction,0.16,0.84,0.61
counterbalance,0.52,0.48,0.62
counterbid,0.54,0.84,0.79
counterblast,0.18,0.84,0.91
counterblow,0.16,1.0,0.85
counterbrace,0.5,0.81,0.74
counterchange,0.52,0.81,0.69
counterchanged,0.5,0.79,0.5
countercharge,0.16,0.84,0.95
countercheck,0.5,0.84,0.88
counterclaim,0.4,0.76,0.65
counterclaimant,0.27,0.84,0.84
counterclockwise,0.5,0.78,0.5
countercultural,0.5,0.84,0.81
counterculture,0.43,0.84,0.82
countercurrent,0.5,0.84,0.7
countercyclical,0.84,0.82,0.96
counterdemonstration,0.47,0.84,0.79
counterespionage,0.24,0.84,0.97
counterevidence,0.16,0.54,0.81
counterexample,0.35,0.79,0.78
counterfactual,0.5,0.64,0.64
counterfeit,0.09,0.7,0.45
counterfeiter,0.0,0.85,0.61
counterfoil,0.5,0.28,0.5
counterforce,0.31,0.84,0.95
counterguard,0.5,0.78,0.8
counterhypothesis,0.5,0.71,0.71
counterinfluence,0.48,0.84,0.91
counterintelligence,0.54,0.84,0.97
counterintuitive,0.36,0.5,0.71
counterirritant,0.33,0.84,0.74
counterman,0.5,0.73,0.82
countermand,0.16,0.84,0.98
countermarch,0.5,0.84,0.74
countermark,0.33,0.5,0.67
countermeasure,0.56,0.84,0.87
countermotion,0.5,0.84,0.78
countermove,0.44,0.84,0.84
countermovement,0.57,0.94,0.84
counteroffensive,0.84,1.0,0.9
counteroffer,0.84,0.81,0.84
counterpane,0.59,0.13,0.48
counterpart,0.45,0.61,0.57
counterparty,0.5,0.5,0.75
counterplea,0.5,0.84,0.78
counterplead,0.16,0.81,0.89
counterplot,0.25,0.84,0.84
counterpoint,0.44,0.51,0.54
counterproductive,0.03,0.72,0.16
counterproof,0.5,0.79,0.5
counterpropaganda,0.2,0.84,0.85
counterproposal,0.54,0.84,0.84
counterproposition,0.5,0.84,0.75
counterpunch,0.16,1.0,0.82
counterreformation,0.16,0.84,0.9
counterrevolution,0.16,0.84,0.84
counterrevolutionary,0.16,0.84,0.97
counterseal,0.5,0.21,0.79
countersecurity,0.36,0.79,0.78
countershaft,0.5,0.84,0.62
countersign,0.5,0.79,0.71
countersignal,0.48,0.84,0.84
countersignature,0.57,0.72,0.84
countersink,0.57,0.84,0.64
counterstatement,0.5,0.84,0.71
counterstrike,0.33,1.0,1.0
counterstroke,0.22,0.84,0.79
countersubject,0.5,0.84,0.59
countersuit,0.19,0.84,0.79
countertendency,0.47,0.84,0.78
counterterrorism,0.44,0.98,0.98
counterterrorist,0.9,1.0,1.0
counterthrust,0.31,0.84,0.94
countertop,0.5,0.28,0.5
countertrades,0.5,0.79,0.76
countertransference,0.27,0.84,0.28
counterturn,0.5,0.79,0.76
countertype,0.5,0.5,0.52
counterview,0.35,0.84,0.69
countervote,0.4,0.84,0.85
counterweigh,0.5,0.84,0.71
counterweight,0.5,0.68,0.75
counterword,0.48,0.5,0.67
counterwork,0.24,0.97,0.77
countess,0.56,0.44,0.67
countless,0.52,0.57,0.54
countries,0.5,0.5,0.77
countrified,0.62,0.16,0.29
country,0.7,0.4,0.7
country-club,0.63,0.5,0.6
country-mile,0.56,0.46,0.51
country-music,0.64,0.46,0.6
country-road,0.55,0.4,0.64
countryman,0.67,0.44,0.79
countrymen,0.84,0.5,0.72
countrymusic,0.79,0.45,0.44
countryside,0.73,0.29,0.33
countrywide,0.46,0.36,0.74
countrywoman,0.75,0.16,0.56
counts,0.35,0.38,0.5
county,0.48,0.37,0.54
county-fair,0.4,0.47,0.46
coup,0.27,0.82,0.6
coupe,0.48,0.46,0.48
couple,0.8,0.55,0.56
couple-on,0.67,0.38,0.4
couple-with,0.77,0.5,0.53
coupled,0.61,0.29,0.65
coupler,0.5,0.67,0.69
couplet,0.67,0.5,0.5
coupling,0.6,0.48,0.56
coupon,0.7,0.3,0.42
coupon-code,0.43,0.43,0.49
courage,0.83,0.73,0.85
courageous,0.92,0.59,0.88
courageously,1.0,0.68,0.97
courageousness,1.0,0.5,0.98
courier,0.55,0.38,0.44
course,0.6,0.49,0.51
coursed,0.5,0.85,0.41
courser,0.5,0.81,0.8
courses,0.73,0.41,0.54
coursework,0.64,0.81,0.55
coursing,0.54,0.47,0.54
court,0.48,0.77,0.83
court-case,0.32,0.6,0.54
court-house,0.46,0.5,0.65
court-order,0.45,0.59,0.64
court-room,0.32,0.59,0.54
court-system,0.49,0.53,0.71
courteous,0.93,0.4,0.53
courteously,0.93,0.19,0.56
courteousness,1.0,0.29,0.69
courtesan,0.33,0.82,0.48
courtesy,0.92,0.29,0.43
courtesy-of,0.57,0.48,0.59
courthouse,0.57,0.51,0.82
courtier,0.64,0.81,0.43
courtliness,1.0,0.33,0.76
courtly,0.84,0.18,0.61
courtroom,0.38,0.67,0.89
courts,0.36,0.71,0.82
courtship,0.67,0.49,0.65
courtside,0.59,0.39,0.43
courtyard,0.51,0.36,0.36
couscous,0.67,0.47,0.5
cousin,0.67,0.4,0.43
cousins,0.76,0.41,0.46
couth,0.85,0.16,0.75
covalence,0.67,0.41,0.75
covalent,0.5,0.4,0.67
covariant,0.5,0.21,0.67
cove,0.5,0.3,0.37
coven,0.46,0.58,0.59
covenant,0.6,0.46,0.67
cover,0.36,0.24,0.47
cover-for,0.54,0.49,0.39
cover-in,0.37,0.4,0.56
cover-letter,0.57,0.47,0.58
cover-story,0.6,0.47,0.57
cover-up,0.4,0.6,0.53
coverage,0.77,0.41,0.63
coverall,0.5,0.21,0.5
covered,0.56,0.34,0.64
coverer,0.5,0.67,0.82
covering,0.62,0.38,0.59
coverless,0.33,0.27,0.29
coverlet,0.74,0.1,0.43
coverslip,0.5,0.5,0.5
covert,0.5,0.57,0.51
covertly,0.36,0.52,0.75
covertness,0.25,0.16,0.48
covet,0.3,0.78,0.53
covetable,0.97,0.29,0.81
coveted,0.66,0.73,0.62
coveter,0.19,0.84,0.69
covetous,0.16,0.84,0.19
covetously,0.16,0.84,0.61
covetousness,0.12,0.84,0.36
covid,0.25,0.67,0.25
cow,0.45,0.23,0.3
cow-milk,0.59,0.3,0.45
coward,0.1,0.49,0.15
cowardice,0.14,0.62,0.16
cowardliness,0.0,0.16,0.03
cowardly,0.1,0.38,0.12
cowbell,0.52,0.84,0.28
cowboy,0.63,0.62,0.78
cowboy-boots,0.62,0.55,0.49
cowboy-hat,0.55,0.41,0.5
cower,0.16,0.75,0.0
cowgirl,0.54,0.57,0.56
cowhand,0.44,0.49,0.6
cowherd,0.5,0.84,0.46
cowhide,0.46,0.33,0.33
cowl,0.43,0.45,0.23
cowlick,0.33,0.5,0.44
coworker,0.67,0.49,0.62
cowpoke,0.54,0.8,0.78
cowpox,0.5,0.47,0.43
cowshed,0.43,0.08,0.38
cowskin,0.4,0.21,0.62
cowslip,0.59,0.02,0.48
cox,0.5,0.62,0.75
coxswain,0.55,0.84,0.89
coy,0.35,0.33,0.22
coyly,0.67,0.16,0.22
coyness,0.64,0.16,0.21
coyote,0.46,0.47,0.38
coz,0.34,0.36,0.3
cozier,0.89,0.03,0.36
cozily,0.85,0.0,0.33
coziness,0.98,0.02,0.38
cozy,0.91,0.36,0.54
cozy-up,0.65,0.41,0.43
crab,0.42,0.4,0.33
crab-legs,0.41,0.44,0.3
crabapple,0.44,0.16,0.4
crabbed,0.16,0.21,0.22
crabber,0.45,0.84,0.16
crabbiness,0.0,0.82,0.3
crabbing,0.28,0.31,0.27
crabby,0.2,0.81,0.37
crabgrass,0.15,0.24,0.32
crablike,0.33,0.76,0.4
crabmeat,0.46,0.44,0.31
crack,0.3,0.62,0.4
crack-cocaine,0.39,0.72,0.38
crack-down,0.38,0.54,0.55
crack-on,0.32,0.66,0.54
crack-up,0.4,0.58,0.48
crackdown,0.16,0.98,1.0
cracked,0.22,0.52,0.23
cracker,0.6,0.35,0.35
crackerjack,0.57,0.51,0.43
crackhead,0.3,0.71,0.33
cracking,0.33,0.56,0.29
crackle,0.33,0.64,0.48
crackled,0.33,0.84,0.43
crackly,0.5,0.7,0.38
crackpot,0.26,0.6,0.21
crackup,0.16,0.98,0.16
cradle,0.78,0.26,0.33
cradler,0.79,0.23,0.25
craft,0.76,0.32,0.54
crafter,0.84,0.82,0.77
craftily,0.26,0.78,0.74
craftiness,0.33,0.77,0.84
crafts,0.67,0.38,0.39
craftsman,0.72,0.31,0.59
craftsmanship,0.83,0.38,0.57
craftsperson,0.84,0.84,0.84
craftswoman,0.84,0.24,0.84
craftwork,0.86,0.75,0.75
crafty,0.59,0.68,0.78
cragged,0.23,0.16,0.78
cragginess,0.33,0.16,0.38
craggy,0.22,0.16,0.72
craig,0.45,0.45,0.49
cram,0.36,0.73,0.6
crammed,0.4,0.74,0.46
crammer,0.19,0.84,0.57
cramp,0.2,0.79,0.34
cramped,0.24,0.57,0.36
cranberry,0.79,0.33,0.36
cranberry-juice,0.64,0.36,0.4
cranberry-sauce,0.55,0.33,0.43
crane,0.4,0.41,0.59
crania,0.5,0.45,0.5
cranial,0.36,0.51,0.59
cranially,0.5,0.5,0.6
craniofacial,0.48,0.5,0.59
craniological,0.5,0.23,0.53
craniologist,0.5,0.78,0.76
cranium,0.44,0.49,0.73
crank,0.45,0.27,0.41
crank-out,0.29,0.43,0.59
crank-up,0.29,0.62,0.45
crankily,0.13,0.84,0.23
crankiness,0.16,0.84,0.29
crankshaft,0.5,0.75,0.65
cranky,0.2,0.78,0.4
cranny,0.2,0.47,0.25
crap,0.09,0.64,0.16
crap-on,0.19,0.42,0.42
crap-out,0.23,0.47,0.29
crap-up,0.27,0.52,0.37
crapper,0.16,0.5,0.26
crappy,0.04,0.58,0.21
craps,0.38,0.42,0.27
crapshoot,0.16,0.84,0.21
crapshooter,0.31,0.84,0.63
crash,0.2,0.91,0.36
crash-course,0.36,0.59,0.51
crash-landing,0.15,0.76,0.0
crash-out,0.16,0.51,0.21
crash-test,0.21,0.6,0.55
crasher,0.16,0.84,0.5
crass,0.22,0.49,0.46
crassly,0.16,0.62,0.26
crassness,0.16,0.81,0.25
crate,0.43,0.17,0.27
crater,0.45,0.64,0.53
craterless,0.78,0.16,0.5
craterlike,0.33,0.33,0.5
craterous,0.26,0.43,0.36
cravat,0.53,0.16,0.52
crave,0.62,0.51,0.73
crave-for,0.43,0.55,0.42
cravenly,0.0,0.16,0.0
cravenness,0.0,0.07,0.0
craver,0.33,0.85,0.24
craving,0.51,0.76,0.64
craw,0.4,0.67,0.23
crawfish,0.51,0.43,0.34
crawl,0.48,0.52,0.46
crawl-in,0.26,0.58,0.35
crawler,0.5,0.84,0.16
crawling-with,0.24,0.7,0.41
crawlspace,0.33,0.19,0.33
crawly,0.33,0.84,0.26
crayfish,0.45,0.38,0.4
crayon,0.6,0.26,0.18
crayons,0.68,0.36,0.4
craze,0.26,0.65,0.43
crazed,0.16,0.88,0.41
crazier,0.16,0.92,0.19
craziest,0.54,0.64,0.6
crazily,0.27,1.0,0.21
craziness,0.24,0.79,0.26
